Position,Mean,Lower,Upper,Organism
1,0.26125101739847484,0.26074231561226113,0.261819586202924,Neurospora_crassa_73
2,0.3888662071400552,0.38412166737787196,0.3937768147926171,Neurospora_crassa_73
3,0.37597287489006465,0.3715951969008189,0.38086676943456577,Neurospora_crassa_73
4,0.34658221520803095,0.3424374945100873,0.3511701402782509,Neurospora_crassa_73
5,0.3671963909627253,0.36233957426942215,0.37189200186766846,Neurospora_crassa_73
6,0.3734925146608121,0.36867030844604265,0.37802231371118267,Neurospora_crassa_73
7,0.37402288493660496,0.36952572498611463,0.3786541913366355,Neurospora_crassa_73
8,0.38824305224091193,0.3834764521956437,0.3931307258809703,Neurospora_crassa_73
9,0.39348018823812875,0.3887464160280985,0.39857407449090093,Neurospora_crassa_73
10,0.39567978844699636,0.3908675420613588,0.3999080262857808,Neurospora_crassa_73
11,0.3981543274080445,0.3930297345144856,0.40289178042811613,Neurospora_crassa_73
12,0.403097904829696,0.3980047952133139,0.40791560593382725,Neurospora_crassa_73
13,0.3970148603311297,0.3924547667363521,0.4017613906866612,Neurospora_crassa_73
14,0.3937461631391887,0.38906587218871386,0.3981322003833059,Neurospora_crassa_73
15,0.39413582773532174,0.3891781731970226,0.3989008204419726,Neurospora_crassa_73
16,0.3932064153081356,0.38867577620307925,0.39780917680875777,Neurospora_crassa_73
17,0.39946614833524685,0.3947835301323274,0.40440122835229375,Neurospora_crassa_73
18,0.3943612027708689,0.38977288632869,0.3990997064622078,Neurospora_crassa_73
19,0.3936641336470637,0.38886621881592315,0.3980951154246315,Neurospora_crassa_73
20,0.39438903270717496,0.38975885138633637,0.39926756792669066,Neurospora_crassa_73
21,0.39647613872162535,0.3920635326623929,0.4011206040896087,Neurospora_crassa_73
22,0.3922017953896969,0.3875747693177875,0.3972306495378514,Neurospora_crassa_73
23,0.3911651579079293,0.38662055659205996,0.3956619857873218,Neurospora_crassa_73
24,0.39191490470531026,0.38715500816702964,0.39655629660445774,Neurospora_crassa_73
25,0.39624573610240366,0.3912649887460712,0.40150801065521496,Neurospora_crassa_73
26,0.39619197770028824,0.39127676830482017,0.40102023199508624,Neurospora_crassa_73
27,0.3948790897693281,0.39043327327695576,0.3993315479091355,Neurospora_crassa_73
28,0.3914888925732305,0.38610934606276803,0.39600455413751995,Neurospora_crassa_73
29,0.3967072569901884,0.39215259046827244,0.40155413086328573,Neurospora_crassa_73
30,0.3982660243887023,0.39314397157974135,0.40284669593130035,Neurospora_crassa_73
31,0.3930579747335394,0.3884228927146349,0.39796827053944994,Neurospora_crassa_73
32,0.3927325648605744,0.38815647159150546,0.39751843637206813,Neurospora_crassa_73
33,0.3955478521186908,0.39098692776286537,0.40016022295672915,Neurospora_crassa_73
34,0.3977651129847575,0.3929354389985208,0.4028842188183544,Neurospora_crassa_73
35,0.3951373168349431,0.3905551658588915,0.40020015219998856,Neurospora_crassa_73
36,0.39174823330686165,0.3867793848168465,0.39696799498504326,Neurospora_crassa_73
37,0.39944910686177937,0.3951914327480199,0.40422791462997454,Neurospora_crassa_73
38,0.40127189553668535,0.3963885404482656,0.40605294657146335,Neurospora_crassa_73
39,0.3938728597379054,0.38923627788463955,0.3986758815996007,Neurospora_crassa_73
40,0.3936513872460544,0.3889122732528785,0.39826042384440097,Neurospora_crassa_73
41,0.3958911849882572,0.39108719998999286,0.40073833570981215,Neurospora_crassa_73
42,0.3993166176208319,0.39447964165849336,0.40413771784365965,Neurospora_crassa_73
