Position,Mean,Lower,Upper,Organism
1,0.916256880733945,0.9095737003058104,0.9232825688073394,Haloferax_volcanii
2,0.38521100917431184,0.3803015035677879,0.38981123853211,Haloferax_volcanii
3,0.4298848114169214,0.4247032619775738,0.4348014780835881,Haloferax_volcanii
4,0.4231019367991844,0.4179897298674821,0.42835899592252796,Haloferax_volcanii
5,0.4263119266055045,0.42138978083588174,0.4315967635066258,Haloferax_volcanii
6,0.42745565749235465,0.42249627930682965,0.4322627675840978,Haloferax_volcanii
7,0.4378634046890927,0.43287701325178385,0.4430612640163098,Haloferax_volcanii
8,0.44668501529051985,0.4415884046890927,0.4520862895005097,Haloferax_volcanii
9,0.44619164118246685,0.4412181447502547,0.45091694699286444,Haloferax_volcanii
10,0.44851783893985725,0.4432587920489296,0.4540695208970438,Haloferax_volcanii
11,0.44831498470948006,0.44316108562691126,0.4533377930682976,Haloferax_volcanii
12,0.44589092762487254,0.44074717125382257,0.4508426350662588,Haloferax_volcanii
13,0.45174108053007134,0.4463198776758409,0.45693922018348626,Haloferax_volcanii
14,0.4512466870540265,0.44632413353720685,0.4568314729867482,Haloferax_volcanii
15,0.4549215086646279,0.44963002038735983,0.4600436034658511,Haloferax_volcanii
16,0.45597961264016307,0.4508000254841998,0.46094253312945976,Haloferax_volcanii
17,0.44815800203873596,0.4428781855249745,0.45362194189602445,Haloferax_volcanii
18,0.4502385321100917,0.4452650101936798,0.4553574668705402,Haloferax_volcanii
19,0.45452293577981645,0.44947336901121304,0.4598518603465851,Haloferax_volcanii
20,0.4566666666666666,0.4516455147808358,0.461536493374108,Haloferax_volcanii
21,0.45733944954128436,0.45242092252803257,0.46244090214067274,Haloferax_volcanii
22,0.4587155963302752,0.4535623598369011,0.46391636085626914,Haloferax_volcanii
23,0.45112028542303767,0.44580713557594287,0.4561425331294597,Haloferax_volcanii
24,0.4541681957186544,0.4488640672782875,0.4597655453618755,Haloferax_volcanii
25,0.46313455657492353,0.45760907237512743,0.46863585626911314,Haloferax_volcanii
26,0.4574525993883792,0.45212313965341483,0.4624077726809378,Haloferax_volcanii
27,0.4608399592252803,0.45526788990825684,0.46579439347604484,Haloferax_volcanii
28,0.45781039755351677,0.45222413353720686,0.46286360856269115,Haloferax_volcanii
29,0.45429663608562687,0.44897033639143724,0.4594261977573904,Haloferax_volcanii
30,0.4547798165137614,0.4495832313965341,0.45965486748216106,Haloferax_volcanii
31,0.4597869520897043,0.4544565749235474,0.4651533129459735,Haloferax_volcanii
32,0.45762079510703363,0.45205073904179405,0.46277803261977574,Haloferax_volcanii
33,0.45601325178389396,0.45074525993883785,0.46131276758409784,Haloferax_volcanii
34,0.4605575942915392,0.45535015290519876,0.46596896024464834,Haloferax_volcanii
35,0.46054230377166155,0.4554466870540265,0.46577201834862386,Haloferax_volcanii
36,0.4620346585117227,0.45649202344546375,0.46740471457696225,Haloferax_volcanii
37,0.46159938837920483,0.45633667176350656,0.4668464322120285,Haloferax_volcanii
38,0.4614097859327217,0.4561649592252803,0.4666947757390417,Haloferax_volcanii
39,0.461697247706422,0.4566022935779816,0.4672581549439347,Haloferax_volcanii
40,0.4574566768603465,0.4520346330275229,0.462826121304791,Haloferax_volcanii
41,0.46379102956167173,0.4586613404689093,0.46902979102956166,Haloferax_volcanii
42,0.4688848114169215,0.46361580020387355,0.47380145259938833,Haloferax_volcanii
43,0.46474617737003054,0.45974903160040775,0.4699871304791029,Haloferax_volcanii
44,0.4630142711518858,0.45770275229357793,0.46830379714576953,Haloferax_volcanii
45,0.46623037716615695,0.46042145769622833,0.4715294852191641,Haloferax_volcanii
46,0.4636666666666666,0.4583755096839959,0.46901256371049943,Haloferax_volcanii
47,0.4566982670744138,0.4519194699286441,0.4617980632008155,Haloferax_volcanii
48,0.4633516819571865,0.457915494393476,0.46856931702344545,Haloferax_volcanii
49,0.46756778797145765,0.4619196483180427,0.47271024464831807,Haloferax_volcanii
50,0.4586371049949031,0.4532898827726809,0.463590621814475,Haloferax_volcanii
51,0.4615076452599388,0.4563363914373088,0.4669411569826707,Haloferax_volcanii
52,0.45715596330275227,0.4520261977573904,0.4623568042813455,Haloferax_volcanii
53,0.46506931702344545,0.45954686544342505,0.47038369011213044,Haloferax_volcanii
54,0.4694057084607543,0.46368942405708463,0.4749000254841998,Haloferax_volcanii
55,0.46301834862385316,0.45789892966360857,0.46805940366972476,Haloferax_volcanii
56,0.46345871559633023,0.45858695208970435,0.46831921508664626,Haloferax_volcanii
57,0.46923955147808355,0.46426090723751273,0.4748713557594291,Haloferax_volcanii
58,0.4594454638124363,0.454089118246687,0.46479357798165133,Haloferax_volcanii
59,0.4619806320081549,0.45659250764525994,0.46727140672782874,Haloferax_volcanii
60,0.4650346585117227,0.45939424057084605,0.47073190621814476,Haloferax_volcanii
61,0.46254026503567786,0.4571565749235474,0.4681745667686034,Haloferax_volcanii
62,0.4660163098878695,0.46070693170234456,0.471235244648318,Haloferax_volcanii
63,0.46544954128440363,0.45987530581039754,0.4706635066258919,Haloferax_volcanii
64,0.46274108053007135,0.457417864424057,0.4681522935779816,Haloferax_volcanii
65,0.46567176350662587,0.46046684505606517,0.47152678389398567,Haloferax_volcanii
66,0.4638450560652395,0.45857861875637107,0.46914885321100913,Haloferax_volcanii
67,0.46879816513761463,0.4636585372069317,0.47389008664627924,Haloferax_volcanii
68,0.46175229357798164,0.45642622324159016,0.4670109327217125,Haloferax_volcanii
69,0.45950662589194696,0.45462176350662586,0.4647486748216106,Haloferax_volcanii
70,0.4696269113149847,0.4642581804281345,0.47558468399592246,Haloferax_volcanii
71,0.46185932721712536,0.4566321355759429,0.46707186544342505,Haloferax_volcanii
72,0.4645331294597349,0.4591861111111111,0.46991697247706415,Haloferax_volcanii
73,0.4614444444444444,0.4558285423037716,0.46622426095820585,Haloferax_volcanii
74,0.45572782874617734,0.4505593272171254,0.46086185015290515,Haloferax_volcanii
75,0.46349337410805297,0.4578557849133537,0.46875700815494387,Haloferax_volcanii
76,0.4637624872579001,0.4584099898063201,0.4689512232415902,Haloferax_volcanii
77,0.46284097859327217,0.4578425331294597,0.46847660550458714,Haloferax_volcanii
78,0.46604892966360856,0.46073549949031595,0.4715085372069317,Haloferax_volcanii
79,0.46106727828746175,0.45561345565749234,0.4664770642201834,Haloferax_volcanii
80,0.4621885830784913,0.4566414373088684,0.4678628185524974,Haloferax_volcanii
81,0.46606320081549435,0.4607662589194699,0.47132879714576964,Haloferax_volcanii
82,0.47180020387359833,0.46647673292558606,0.4768259174311926,Haloferax_volcanii
83,0.46321406727828746,0.45772548419979603,0.46855698267074414,Haloferax_volcanii
84,0.4656748216106014,0.46043876146788987,0.47132831294597355,Haloferax_volcanii
85,0.46889806320081545,0.463852624872579,0.47447443934760447,Haloferax_volcanii
86,0.46416309887869517,0.45904857288481143,0.4696125637104995,Haloferax_volcanii
87,0.46125688073394494,0.4556030071355759,0.4662646788990826,Haloferax_volcanii
88,0.46417635066258917,0.4588399337410805,0.46941671763506626,Haloferax_volcanii
89,0.4608073394495412,0.4555229612640163,0.46599653414882775,Haloferax_volcanii
90,0.4637471967380224,0.45875535168195714,0.46894528542303765,Haloferax_volcanii
91,0.4665953109072375,0.4614761722731906,0.47182780326197754,Haloferax_volcanii
92,0.46878389398572884,0.4641340468909276,0.47438646788990824,Haloferax_volcanii
93,0.4683251783893985,0.4628264780835881,0.4740157237512742,Haloferax_volcanii
94,0.4630866462793068,0.45769102956167174,0.46803952599388376,Haloferax_volcanii
95,0.46385015290519876,0.45884770642201833,0.4693864169215086,Haloferax_volcanii
96,0.4646554536187563,0.4592428899082568,0.46986671763506627,Haloferax_volcanii
97,0.466006116207951,0.4608826197757391,0.4713857798165137,Haloferax_volcanii
98,0.4667319062181447,0.4612170489296636,0.4720987257900102,Haloferax_volcanii
99,0.46356574923547395,0.4583137359836901,0.4684906727828746,Haloferax_volcanii
100,0.4684954128440367,0.46324431702344543,0.4739124362895004,Haloferax_volcanii
101,0.4665749235474006,0.46112734454638116,0.4722893476044852,Haloferax_volcanii
102,0.46520285423037716,0.4601228593272171,0.47018267074413866,Haloferax_volcanii
