Position,Mean,Lower,Upper,Organism
1,0.21455854263488722,0.21434383578762944,0.21477858175609046,Escherichia_coli
2,0.2560766355641352,0.25031064091751937,0.26155965493107347,Escherichia_coli
3,0.2843795911097741,0.278215653304029,0.2911828286451368,Escherichia_coli
4,0.28002073689093526,0.27288145681259124,0.28688138760945636,Escherichia_coli
5,0.28657817531865776,0.279815244157846,0.29321058462033245,Escherichia_coli
6,0.28907896305100933,0.28242146688949843,0.296558001010534,Escherichia_coli
7,0.2982397396796302,0.29139840651615617,0.305012503072387,Escherichia_coli
8,0.2930477331945594,0.28604854366444654,0.3000103727762277,Escherichia_coli
9,0.2946379800443387,0.2879651754541085,0.3012438053288596,Escherichia_coli
10,0.2988445569331398,0.29167162342428393,0.30569761219174085,Escherichia_coli
11,0.29474982817512085,0.2879728810303097,0.3024813786720387,Escherichia_coli
12,0.2990695568801845,0.292135673271831,0.3061982623804301,Escherichia_coli
13,0.2965406556832071,0.2896103140571525,0.30347209773180966,Escherichia_coli
14,0.29138105506932976,0.2847574815827349,0.29842458502411684,Escherichia_coli
15,0.2999815969403289,0.29354804139596935,0.3073667210318307,Escherichia_coli
16,0.29869616535528504,0.29188663486307437,0.30555362222046273,Escherichia_coli
17,0.2961626679898811,0.28967987462042327,0.30285113071626246,Escherichia_coli
18,0.30035234562238106,0.2938373106186944,0.3071650429627288,Escherichia_coli
19,0.3056655898179974,0.2982589376033175,0.31225531300321213,Escherichia_coli
20,0.2973939912202323,0.2912214052998502,0.3045159582415202,Escherichia_coli
21,0.29818319285788836,0.2914488178681451,0.3050070414726881,Escherichia_coli
22,0.30443098332350504,0.2976010449620338,0.3118709763676967,Escherichia_coli
23,0.30435878187118665,0.29787017275132405,0.3112022861693773,Escherichia_coli
24,0.3052694624940875,0.29829315884605984,0.31218804017908103,Escherichia_coli
25,0.2975290391649912,0.29094800052040576,0.3046311164709149,Escherichia_coli
26,0.3018535287248345,0.29535815717287256,0.308633584939792,Escherichia_coli
27,0.29678599916544685,0.29022238482257373,0.303669181659398,Escherichia_coli
28,0.30227409352552126,0.2955462906731882,0.30924058312972263,Escherichia_coli
29,0.3069156042120646,0.2998948597555145,0.3144676060771377,Escherichia_coli
30,0.3067852062209894,0.30034833661321714,0.3138515405406337,Escherichia_coli
31,0.29947684137026737,0.2927571522188067,0.30658186727869513,Escherichia_coli
32,0.3060041708230907,0.29900374793073903,0.312966445827004,Escherichia_coli
33,0.29675714012465426,0.2906372468771613,0.3028090951716394,Escherichia_coli
34,0.29824515867739243,0.2910448908154473,0.30491485042910804,Escherichia_coli
35,0.3073289464559129,0.3006124308923943,0.31435450801380665,Escherichia_coli
36,0.3015377423396849,0.29529634809454586,0.308162561357007,Escherichia_coli
37,0.3005908103686144,0.29380809380868167,0.3072158657754056,Escherichia_coli
38,0.299439237922681,0.2926105001203265,0.30619201516257843,Escherichia_coli
39,0.3032637990056102,0.29684444290970113,0.31071960224032247,Escherichia_coli
40,0.30100368728451893,0.2938514497407643,0.30798742076290564,Escherichia_coli
41,0.2989144582607788,0.29219654490080055,0.3051790232268038,Escherichia_coli
42,0.30540494129482515,0.29844007356967983,0.31208609278746213,Escherichia_coli
43,0.3032303867599453,0.2962313148258881,0.309676109796845,Escherichia_coli
44,0.3025855650533278,0.2959238396887491,0.30955110957799264,Escherichia_coli
45,0.2966099374433498,0.2901055609241533,0.30317025976321976,Escherichia_coli
46,0.3025349387515663,0.2961579261584343,0.30896169830513887,Escherichia_coli
47,0.3023770079468563,0.2958810639142274,0.30931356318024816,Escherichia_coli
48,0.2984168140054409,0.2919145511364412,0.30457267185169534,Escherichia_coli
49,0.3007039604227638,0.2940477201568052,0.3072530828393575,Escherichia_coli
50,0.29398956072292026,0.28756366639671915,0.300677735574531,Escherichia_coli
51,0.3007346488948916,0.2940989468335938,0.3080741157234499,Escherichia_coli
52,0.2991458242250065,0.29285336314247323,0.3055041779323283,Escherichia_coli
53,0.2961932129645519,0.2899692608844154,0.30245287787132097,Escherichia_coli
54,0.3035452730507494,0.2965829580382758,0.3100839792888407,Escherichia_coli
55,0.2965467053660096,0.2901285987051596,0.3032656896259857,Escherichia_coli
56,0.30503863397310005,0.29820094878369213,0.31156153884149707,Escherichia_coli
57,0.29949564343507945,0.29276133606435895,0.30628453430762903,Escherichia_coli
58,0.30640228614893766,0.29948038134914623,0.3131026350969689,Escherichia_coli
59,0.30561822837073027,0.29890853651094207,0.3121820812556472,Escherichia_coli
60,0.3040813911675337,0.2974679247749027,0.3111564600595954,Escherichia_coli
61,0.30762625487445827,0.30139065668927983,0.3143684152399783,Escherichia_coli
62,0.30152606039369523,0.2955964363369355,0.3093163052975555,Escherichia_coli
63,0.30163888452513105,0.2950689422000839,0.30834130391373876,Escherichia_coli
64,0.3046463456468071,0.29831682775713886,0.3111089680226008,Escherichia_coli
65,0.3018625680780938,0.2952635338413323,0.30865271380314374,Escherichia_coli
66,0.2997340780403972,0.2932614760601716,0.3063373796455497,Escherichia_coli
67,0.29669006502578327,0.2906273293318666,0.3032279505412163,Escherichia_coli
68,0.3028948752420399,0.2963164697174421,0.3101099535180373,Escherichia_coli
69,0.306240224895862,0.29928589394625504,0.31321336385803694,Escherichia_coli
70,0.3011349057065031,0.2942260457036702,0.30773712127821307,Escherichia_coli
71,0.29223591975433333,0.2856771600566964,0.2985334850215509,Escherichia_coli
72,0.3010147738586861,0.2947818317126069,0.3075050942164939,Escherichia_coli
73,0.29758787049230956,0.29098732929072174,0.3039704054602355,Escherichia_coli
