Position,Mean,Lower,Upper,Organism
1,0.9200332409972299,0.9106978301015697,0.9291263619575253,Methylacidiphilum_kamchatkense_Kam1
2,0.2991128901200369,0.2934856934441366,0.30465281301939057,Methylacidiphilum_kamchatkense_Kam1
3,0.3060555863342566,0.30089959926131116,0.31173555909510614,Methylacidiphilum_kamchatkense_Kam1
4,0.30051820867959367,0.2949196181902123,0.3061509469067405,Methylacidiphilum_kamchatkense_Kam1
5,0.29536223453370264,0.2897799228993536,0.3007863005540166,Methylacidiphilum_kamchatkense_Kam1
6,0.29351457063711905,0.28830361403508764,0.29882269713758075,Methylacidiphilum_kamchatkense_Kam1
7,0.2941794275161588,0.28862253416435824,0.29974094829178194,Methylacidiphilum_kamchatkense_Kam1
8,0.2934185041551246,0.2885278647276085,0.29870077516158816,Methylacidiphilum_kamchatkense_Kam1
9,0.29557460757156045,0.2903807576177285,0.30157002770083097,Methylacidiphilum_kamchatkense_Kam1
10,0.30522463527239146,0.29927094690674055,0.3116252068328716,Methylacidiphilum_kamchatkense_Kam1
11,0.3008672760849492,0.2954590161588181,0.30569561911357335,Methylacidiphilum_kamchatkense_Kam1
12,0.3050518744228993,0.2991812843951985,0.31083531855955676,Methylacidiphilum_kamchatkense_Kam1
13,0.30321920590951057,0.29784916297322245,0.30873043628808855,Methylacidiphilum_kamchatkense_Kam1
14,0.3013862419205909,0.2959261671283472,0.30712229686057246,Methylacidiphilum_kamchatkense_Kam1
15,0.30431314866112646,0.2991013347183749,0.3096573734995383,Methylacidiphilum_kamchatkense_Kam1
16,0.29549063711911355,0.29007159372114494,0.30059527054478297,Methylacidiphilum_kamchatkense_Kam1
17,0.2980898799630655,0.29222124838411817,0.303921906278855,Methylacidiphilum_kamchatkense_Kam1
18,0.29890232686980606,0.2940740216989842,0.30456368421052626,Methylacidiphilum_kamchatkense_Kam1
19,0.3009494367497691,0.2952998065558633,0.30683150923361024,Methylacidiphilum_kamchatkense_Kam1
20,0.30024674053554934,0.29512686380424746,0.3056497474607571,Methylacidiphilum_kamchatkense_Kam1
21,0.30819590027700827,0.3022628961218836,0.3138682068328716,Methylacidiphilum_kamchatkense_Kam1
22,0.30382666666666663,0.29775518928901196,0.30942092151431205,Methylacidiphilum_kamchatkense_Kam1
23,0.3046834718374884,0.29869946352723914,0.31027075807940896,Methylacidiphilum_kamchatkense_Kam1
24,0.30708899353647273,0.30188210526315784,0.31264183610341634,Methylacidiphilum_kamchatkense_Kam1
25,0.30495859649122803,0.29964605216989837,0.31098731209602953,Methylacidiphilum_kamchatkense_Kam1
26,0.30441294552169895,0.29853009787626955,0.3109139856879039,Methylacidiphilum_kamchatkense_Kam1
27,0.3057795198522622,0.2997299445983379,0.311581123268698,Methylacidiphilum_kamchatkense_Kam1
28,0.3003095660203139,0.2948151297322252,0.30558048430286233,Methylacidiphilum_kamchatkense_Kam1
29,0.3075902123730378,0.30172509695290856,0.313182299168975,Methylacidiphilum_kamchatkense_Kam1
30,0.30283667590027696,0.2974563301015697,0.30805484672206823,Methylacidiphilum_kamchatkense_Kam1
31,0.30490598337950137,0.29878215835641736,0.3110651915974145,Methylacidiphilum_kamchatkense_Kam1
32,0.2993168975069252,0.2942954108956602,0.30470017959372114,Methylacidiphilum_kamchatkense_Kam1
33,0.3054979132040627,0.3001342742382271,0.31122214404432125,Methylacidiphilum_kamchatkense_Kam1
34,0.3019143305632502,0.2966973531855955,0.3080811754385964,Methylacidiphilum_kamchatkense_Kam1
35,0.3046281213209484,0.29929028521753204,0.3102131220315018,Methylacidiphilum_kamchatkense_Kam1
36,0.30378234533702675,0.2984649501385041,0.30931385041551246,Methylacidiphilum_kamchatkense_Kam1
37,0.30509891043397963,0.2998669713758079,0.3111700604801476,Methylacidiphilum_kamchatkense_Kam1
38,0.3049956786703601,0.29912924607571556,0.31125085872576175,Methylacidiphilum_kamchatkense_Kam1
39,0.30337418282548473,0.29749673361034157,0.30887773268698054,Methylacidiphilum_kamchatkense_Kam1
40,0.30955233610341637,0.3036949409048938,0.31570940397045244,Methylacidiphilum_kamchatkense_Kam1
41,0.29672598337950135,0.2912801939058171,0.30187873407202215,Methylacidiphilum_kamchatkense_Kam1
42,0.3099852631578947,0.30401759926131117,0.315530825023084,Methylacidiphilum_kamchatkense_Kam1
43,0.3040804020227028,0.29874782492205654,0.3099014865102374,Methylacidiphilum_kamchatkense_Kam1
44,0.30712114496768234,0.3015050530932594,0.3125604302862418,Methylacidiphilum_kamchatkense_Kam1
45,0.30668720221606643,0.30061117682363797,0.31251970452446903,Methylacidiphilum_kamchatkense_Kam1
46,0.30637235457063705,0.300107298245614,0.3126717880886426,Methylacidiphilum_kamchatkense_Kam1
47,0.30465392428439514,0.299512162511542,0.310412989381348,Methylacidiphilum_kamchatkense_Kam1
48,0.30548310249307475,0.30016546029547553,0.3111629538319482,Methylacidiphilum_kamchatkense_Kam1
49,0.3060159372114496,0.30031202908587257,0.31188467220683275,Methylacidiphilum_kamchatkense_Kam1
50,0.30689591874422895,0.30157407848568785,0.31245831163434895,Methylacidiphilum_kamchatkense_Kam1
51,0.30645364727608493,0.3006481708217913,0.31312189289012,Methylacidiphilum_kamchatkense_Kam1
52,0.30051998153277926,0.2953360771006463,0.3063682253000923,Methylacidiphilum_kamchatkense_Kam1
53,0.31194203139427507,0.30567106048014764,0.3176448965835641,Methylacidiphilum_kamchatkense_Kam1
54,0.3037675346260387,0.29825574653739606,0.3089763568790397,Methylacidiphilum_kamchatkense_Kam1
55,0.30666232686980605,0.30099812373037854,0.31220737903970447,Methylacidiphilum_kamchatkense_Kam1
56,0.30564195752539236,0.3001092469990766,0.31125727793167124,Methylacidiphilum_kamchatkense_Kam1
57,0.303076029547553,0.29733526823638035,0.3084046772853185,Methylacidiphilum_kamchatkense_Kam1
58,0.29871493998153276,0.29372513250230836,0.3039749385964911,Methylacidiphilum_kamchatkense_Kam1
59,0.3079698430286242,0.3017479676823638,0.31375280517082177,Methylacidiphilum_kamchatkense_Kam1
60,0.3061857987072945,0.2997163804247461,0.31249409141274237,Methylacidiphilum_kamchatkense_Kam1
61,0.3025746260387811,0.2969231228070175,0.3086294912280702,Methylacidiphilum_kamchatkense_Kam1
62,0.31073159741458906,0.3049117899353646,0.31672078301015694,Methylacidiphilum_kamchatkense_Kam1
63,0.3094424746075715,0.3032906269621421,0.31584180147737756,Methylacidiphilum_kamchatkense_Kam1
64,0.30441294552169895,0.2984214104339797,0.3110172414589104,Methylacidiphilum_kamchatkense_Kam1
65,0.30184502308402583,0.2962280083102492,0.3078443868882733,Methylacidiphilum_kamchatkense_Kam1
66,0.30636493074792237,0.30104398891966755,0.3121504141274238,Methylacidiphilum_kamchatkense_Kam1
67,0.3061303743218718,0.30102943352875805,0.31161847969143347,Methylacidiphilum_kamchatkense_Kam1
68,0.30731787626962137,0.3019655096952908,0.3132233864265927,Methylacidiphilum_kamchatkense_Kam1
69,0.3102006094182825,0.30430622160664816,0.31610553093259464,Methylacidiphilum_kamchatkense_Kam1
70,0.3058091412742382,0.30048941320406275,0.3110291939058171,Methylacidiphilum_kamchatkense_Kam1
71,0.30906585410895654,0.3032873808864265,0.31485934118190206,Methylacidiphilum_kamchatkense_Kam1
72,0.3080602954755309,0.3023097899353647,0.3142453227146814,Methylacidiphilum_kamchatkense_Kam1
73,0.3051996121883656,0.2995246731301939,0.3112078356417359,Methylacidiphilum_kamchatkense_Kam1
74,0.3096834903047091,0.3034699570637119,0.31594706786703597,Methylacidiphilum_kamchatkense_Kam1
